act_time,eqpid,chid,side,ppid,foupid,slotid,sh_dist_delta,Teos_factor_delta,avg_thk,range_thk,stress_thk,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,title,work_order,group,group_order,pressure_delta,pm_count,sh_count
2026-07-11 17:23:23,E03,CH02,1,PPID_A,F0083,18,1,-0.02,7270.9,1513.1,-162.0,6458.0,6891.1,7356.1,7670.6,7290.3,7453.1,7132.3,7290.6,7023.7,7261.6,7971.1,7127.7,7595.3,센서 교정,WO-E03-001,2026-07-01 17:08:42_E03_센서 교정,end,-3,2,6
2026-07-11 17:23:23,E03,CH02,2,PPID_A,F0083,19,-2,-0.02,7430.5,931.3,-170.8,7254.4,7562.9,7550.2,7060.7,7626.5,7002.3,7648.7,7933.6,7502.6,7223.7,7758.0,7012.9,7459.9,센서 교정,WO-E03-001,2026-07-01 17:08:42_E03_센서 교정,end,-3,2,5
2026-07-11 20:36:08,E04,CH03,1,PPID_B,F0084,9,-2,-0.02,7691.1,939.6,-170.8,7921.1,8179.1,8182.9,7413.8,7668.3,7743.7,7715.5,7713.9,7821.8,7587.8,7328.1,7465.6,7243.3,전극 교체,WO-E04-001,2026-07-01 20:24:16_E04_전극 교체,end,-3,6,9
2026-07-11 20:36:08,E04,CH03,2,PPID_B,F0084,10,0,-0.02,7482.8,402.4,-183.6,7550.5,7338.1,7740.5,7669.3,7427.2,7569.8,7377.6,7677.4,7493.0,7339.6,7360.8,7350.0,7382.1,전극 교체,WO-E04-001,2026-07-01 20:24:16_E04_전극 교체,end,-3,6,7
2026-07-11 23:34:54,E05,CH03,1,PPID_A,F0085,17,0,0.01,7387.0,180.2,-186.2,7298.5,7456.3,7455.6,7405.7,7354.4,7370.1,7335.1,7420.3,7478.7,7328.9,7385.9,7356.8,7384.5,Chamber 세정,WO-E05-001,2026-07-01 23:21:13_E05_Chamber 세정,end,-3,10,9
2026-07-11 23:34:54,E05,CH03,2,PPID_A,F0085,18,6,0.01,7394.2,243.7,-145.4,7388.7,7440.5,7347.1,7249.5,7412.9,7256.5,7402.4,7442.6,7460.8,7493.2,7472.1,7473.5,7284.4,Chamber 세정,WO-E05-001,2026-07-01 23:21:13_E05_Chamber 세정,end,-3,10,9
2026-07-12 02:37:30,E06,CH03,1,PPID_C,F0086,21,-13,0.05,7466.3,139.9,-177.1,7469.5,7461.0,7449.3,7493.1,7484.5,7471.3,7503.8,7491.0,7454.8,7445.3,7514.9,7375.0,7448.7,부품 교체,WO-E06-001,2026-07-02 02:37:16_E06_부품 교체,end,-3,2,9
2026-07-12 02:37:30,E06,CH03,2,PPID_C,F0086,22,-12,0.05,7494.6,360.6,-165.8,7646.5,7528.2,7561.9,7669.6,7360.2,7310.3,7455.7,7430.0,7517.6,7387.3,7500.5,7670.9,7391.6,부품 교체,WO-E06-001,2026-07-02 02:37:16_E06_부품 교체,end,-3,2,7
2026-07-12 05:01:47,E07,CH01,1,PPID_B,F0087,5,-1,-0.03,7598.6,930.6,-165.4,7527.5,7394.8,7630.5,7542.7,7648.7,7576.1,7299.1,7134.6,7696.7,8065.2,7952.2,7839.7,7473.8,정기 예방 보전,WO-E07-001,2026-07-02 05:25:15_E07_정기 예방 보전,end,-3,1,4
2026-07-12 05:01:47,E07,CH01,2,PPID_B,F0087,6,-5,-0.03,7515.4,1845.1,-172.8,7770.5,7323.3,6449.7,8294.8,7582.2,7876.0,7160.8,7470.7,7394.4,7113.4,7820.9,7396.6,8046.3,정기 예방 보전,WO-E07-001,2026-07-02 05:25:15_E07_정기 예방 보전,end,-3,1,4
2026-07-12 08:18:35,E08,CH01,1,PPID_A,F0088,11,-2,0.02,7346.6,577.9,-175.3,7336.5,7490.9,7592.1,7014.2,7306.0,7359.7,7159.0,7481.2,7100.1,7540.5,7444.6,7258.1,7422.4,Chamber PM,WO-E08-001,2026-07-02 08:10:53_E08_Chamber PM,end,-3,2,5
2026-07-12 08:18:35,E08,CH01,2,PPID_A,F0088,12,7,0.02,7370.7,607.6,-178.5,7723.4,7464.0,7115.8,7222.6,7259.9,7391.8,7286.3,7306.1,7290.2,7620.2,7528.6,7320.7,7289.4,Chamber PM,WO-E08-001,2026-07-02 08:10:53_E08_Chamber PM,end,-3,2,6
2026-07-12 11:48:33,E09,CH03,1,PPID_D,F0089,7,11,-0.01,7601.4,636.1,-168.2,7919.5,7566.1,7711.0,7706.3,7696.2,7592.6,7660.5,7480.3,7283.4,7799.9,7316.0,7475.6,7611.3,가스 라인 점검,WO-E09-001,2026-07-02 11:27:23_E09_가스 라인 점검,end,-3,6,5
2026-07-12 11:48:33,E09,CH03,2,PPID_D,F0089,8,4,-0.01,7745.5,662.4,-162.0,7667.6,8068.0,7721.7,8079.6,7673.3,7457.7,7772.1,7589.1,7939.0,7792.9,7654.6,7417.2,7858.4,가스 라인 점검,WO-E09-001,2026-07-02 11:27:23_E09_가스 라인 점검,end,-3,6,5
2026-07-12 14:17:01,E10,CH03,1,PPID_A,F0090,11,0,0.01,7543.2,200.8,-155.4,7478.9,7588.1,7498.6,7497.4,7609.1,7432.0,7533.2,7567.5,7552.6,7632.8,7612.9,7539.3,7519.8,센서 교정,WO-E10-001,2026-07-02 14:00:45_E10_센서 교정,end,-3,2,4
2026-07-12 14:17:01,E10,CH03,2,PPID_A,F0090,12,7,0.01,7521.4,525.4,-188.9,7589.0,7470.6,7379.2,7460.0,7542.4,7688.8,7270.8,7647.3,7321.6,7565.1,7485.7,7561.3,7796.2,센서 교정,WO-E10-001,2026-07-02 14:00:45_E10_센서 교정,end,-3,2,3
2026-07-12 17:40:13,E11,CH03,1,PPID_C,F0091,10,18,0.05,7376.0,355.4,-182.4,7392.7,7262.5,7142.5,7423.4,7473.5,7356.6,7312.8,7312.3,7496.5,7376.4,7497.9,7436.5,7404.4,전극 교체,WO-E11-001,2026-07-02 17:36:58_E11_전극 교체,end,-3,5,9
2026-07-12 17:40:13,E11,CH03,2,PPID_C,F0091,11,13,0.05,7370.8,566.7,-152.8,7249.1,7621.6,7518.8,7562.0,7086.1,7515.5,7330.5,7350.4,7606.4,7054.9,7296.1,7238.6,7390.1,전극 교체,WO-E11-001,2026-07-02 17:36:58_E11_전극 교체,end,-3,5,12
2026-07-12 20:19:01,E12,CH01,1,PPID_A,F0092,23,15,0.05,7447.6,725.8,-161.6,7247.9,7184.8,7866.6,7383.1,7226.1,7799.2,7451.0,7291.9,7478.1,7140.8,7654.9,7538.5,7555.6,Chamber 세정,WO-E12-001,2026-07-02 20:26:05_E12_Chamber 세정,end,-3,0,5
2026-07-12 20:19:01,E12,CH01,2,PPID_A,F0092,24,-14,0.05,7464.7,453.0,-174.8,7394.9,7529.2,7216.2,7669.2,7506.8,7537.1,7556.8,7515.4,7485.6,7588.4,7239.0,7491.3,7311.2,Chamber 세정,WO-E12-001,2026-07-02 20:26:05_E12_Chamber 세정,end,-3,0,5
2026-07-12 23:43:37,E13,CH03,1,PPID_C,F0093,7,-9,-0.04,7561.6,681.3,-165.1,7490.5,7452.3,7456.2,7545.5,7499.9,7393.4,7774.1,7886.1,7717.0,7487.5,7596.5,7204.8,7797.3,부품 교체,WO-E13-001,2026-07-02 23:43:54_E13_부품 교체,end,-3,7,10
2026-07-12 23:43:37,E13,CH03,2,PPID_C,F0093,8,4,-0.04,7391.7,433.3,-161.8,7262.9,7353.2,7261.1,7397.9,7538.5,7231.2,7602.6,7506.8,7531.8,7362.0,7169.3,7443.4,7431.3,부품 교체,WO-E13-001,2026-07-02 23:43:54_E13_부품 교체,end,-3,7,10
2026-07-13 02:38:42,E14,CH01,1,PPID_A,F0094,9,-1,0.03,7597.5,309.5,-146.1,7623.5,7653.4,7569.5,7707.2,7553.8,7642.0,7408.9,7612.2,7460.9,7673.5,7718.4,7568.6,7575.2,정기 예방 보전,WO-E14-001,2026-07-03 02:38:51_E14_정기 예방 보전,end,-3,1,7
2026-07-13 02:38:42,E14,CH01,2,PPID_A,F0094,10,-17,0.03,7495.9,1186.8,-161.6,7164.5,7387.5,7509.1,6677.0,7820.9,7863.8,7810.7,7571.2,7746.7,7684.0,7172.9,7508.2,7529.6,정기 예방 보전,WO-E14-001,2026-07-03 02:38:51_E14_정기 예방 보전,end,-3,1,7
2026-07-13 05:15:49,E15,CH03,1,PPID_A,F0095,11,-13,-0.05,7370.6,944.8,-182.1,7422.7,7453.7,6814.7,7564.8,7759.5,7325.4,7353.6,7017.7,7419.4,7479.5,7474.1,7466.5,7266.4,Chamber PM,WO-E15-001,2026-07-03 05:26:41_E15_Chamber PM,end,-3,3,7
2026-07-13 05:15:49,E15,CH03,2,PPID_A,F0095,12,-10,-0.05,7396.5,806.3,-165.7,7421.2,7328.9,7690.6,7578.6,7263.8,7323.9,7486.8,7368.2,7626.4,7316.4,7491.3,6884.3,7374.6,Chamber PM,WO-E15-001,2026-07-03 05:26:41_E15_Chamber PM,end,-3,3,8
2026-07-13 08:31:33,E16,CH01,1,PPID_C,F0096,15,10,0.01,7248.4,503.6,-189.9,7324.6,7495.7,7495.2,7191.8,7015.5,7364.4,7029.1,7132.3,6992.1,7396.0,7022.4,7435.4,7334.7,가스 라인 점검,WO-E16-001,2026-07-03 08:45:58_E16_가스 라인 점검,end,-3,4,5
2026-07-13 08:31:33,E16,CH01,2,PPID_C,F0096,16,-7,0.01,7278.0,663.8,-167.0,7065.3,7301.0,7308.2,7044.0,7313.3,7121.9,7169.7,7131.3,7489.9,7253.9,7340.0,7707.8,7367.2,가스 라인 점검,WO-E16-001,2026-07-03 08:45:58_E16_가스 라인 점검,end,-3,4,4
2026-07-13 11:41:15,E17,CH03,1,PPID_B,F0097,3,-11,-0.01,7454.4,1277.7,-171.6,7417.2,6888.3,7413.1,7501.2,7628.4,7613.7,8166.0,7535.2,7379.6,7522.8,7266.3,7401.5,7174.5,센서 교정,WO-E17-001,2026-07-03 11:44:17_E17_센서 교정,end,-3,4,4
2026-07-13 11:41:15,E17,CH03,2,PPID_B,F0097,4,0,-0.01,7566.1,484.3,-192.6,7599.6,7460.2,7438.2,7771.3,7861.8,7377.5,7603.9,7794.4,7387.7,7603.6,7433.8,7553.0,7473.8,센서 교정,WO-E17-001,2026-07-03 11:44:17_E17_센서 교정,end,-3,4,3
2026-07-13 14:42:30,E18,CH02,1,PPID_B,F0098,7,-14,-0.03,7503.7,807.6,-180.7,7079.6,7397.2,7557.8,7483.5,7630.5,7463.0,7424.5,7526.1,7623.5,7333.0,7791.8,7350.8,7887.2,전극 교체,WO-E18-001,2026-07-03 14:44:58_E18_전극 교체,end,-3,2,3
2026-07-13 14:42:30,E18,CH02,2,PPID_B,F0098,8,19,-0.03,7580.8,264.2,-167.4,7604.7,7574.6,7607.1,7549.3,7439.8,7585.7,7528.0,7596.6,7605.7,7704.0,7561.5,7566.9,7627.0,전극 교체,WO-E18-001,2026-07-03 14:44:58_E18_전극 교체,end,-3,2,3
2026-07-13 17:15:09,E19,CH03,1,PPID_B,F0099,5,6,0.01,7528.6,536.4,-163.5,7659.0,7442.1,7449.3,7522.5,7547.1,7360.9,7598.6,7481.3,7808.7,7504.8,7272.3,7692.1,7533.3,Chamber 세정,WO-E19-001,2026-07-03 17:02:15_E19_Chamber 세정,end,-3,4,7
2026-07-13 17:15:09,E19,CH03,2,PPID_B,F0099,6,13,0.01,7466.1,1219.5,-163.4,7167.3,7104.0,7141.5,7680.6,7002.1,7850.9,7701.0,7794.3,7190.6,7164.2,7448.4,8221.6,7592.9,Chamber 세정,WO-E19-001,2026-07-03 17:02:15_E19_Chamber 세정,end,-3,4,8
2026-07-13 20:19:46,E20,CH03,1,PPID_A,F0100,24,-4,-0.05,7664.0,192.4,-193.8,7675.4,7670.8,7764.5,7619.4,7718.2,7602.3,7625.7,7698.3,7617.1,7572.1,7601.3,7749.7,7717.8,부품 교체,WO-E20-001,2026-07-03 20:28:39_E20_부품 교체,end,-3,6,7
2026-07-13 20:19:46,E20,CH03,2,PPID_A,F0100,25,10,-0.05,7406.4,1695.7,-154.4,7987.8,7745.1,6755.2,8230.7,7568.3,7376.3,7721.3,6535.0,7886.0,7440.1,7132.5,6687.4,7217.2,부품 교체,WO-E20-001,2026-07-03 20:28:39_E20_부품 교체,end,-3,6,8
